       id  redshift        hst.acs.wfc.F435W   hst.acs.wfc.F435W_err        hst.acs.wfc.F606W   hst.acs.wfc.F606W_err        hst.acs.wfc.F775W   hst.acs.wfc.F775W_err        hst.acs.wfc.F814W   hst.acs.wfc.F814W_err       hst.wfc3.ir.F105W   hst.wfc3.ir.F105W_err       hst.wfc3.ir.F125W   hst.wfc3.ir.F125W_err        hst.wfc3.ir.F140W   hst.wfc3.ir.F140W_err       hst.wfc3.ir.F160W   hst.wfc3.ir.F160W_err       jwst.nircam.F090W   jwst.nircam.F090W_err       jwst.nircam.F115W   jwst.nircam.F115W_err       jwst.nircam.F150W   jwst.nircam.F150W_err       jwst.nircam.F200W   jwst.nircam.F200W_err       jwst.nircam.F277W   jwst.nircam.F277W_err       jwst.nircam.F356W   jwst.nircam.F356W_err       jwst.nircam.F410M   jwst.nircam.F410M_err       jwst.nircam.F444W   jwst.nircam.F444W_err 
 10013545     4.035                 3.11e-06   3.875632206492252e-06                4.872e-05  2.4387129802418324e-05   0.00010154000000000001   5.079583939654901e-05               0.00010621   5.325921070575493e-05              0.00010198  5.1303174365725167e-05              0.00012584   6.335483012367723e-05                2.765e-05   3.237072018043467e-05              0.00013547    6.83569325306512e-05  0.00011502999999999999   5.756177225381442e-05              0.00012075   6.040006808770997e-05              0.00011784   5.894779470005642e-05              0.00015482   7.743258358081564e-05  0.00019744999999999997   9.873217168177756e-05              0.00017687   8.844369296337643e-05              0.00013904   6.954568642266751e-05              0.00014861   7.431672372353347e-05 
     7507     4.044                 1.88e-06  1.2606347607455539e-06                2.932e-05  1.4663277259876116e-05                3.539e-05  1.7699520473730352e-05                3.929e-05  1.9797184774608737e-05               3.287e-05   1.645120436320697e-05                2.65e-05  1.3315588608844898e-05                3.108e-05  1.5580308084245317e-05               2.841e-05  1.4246758403229839e-05               3.947e-05   1.977582172755408e-05  3.4389999999999994e-05  1.7221223098258725e-05               3.046e-05   1.526149730531051e-05               3.345e-05  1.6754274827637274e-05               4.096e-05  2.0488496772579488e-05               3.327e-05  1.6646925391795327e-05               2.008e-05  1.0088691689213226e-05               2.052e-05  1.0283851418607719e-05 
    17777     4.134  -3.0000000000000004e-08   8.101388769834466e-07                 7.16e-06  3.5925478424093393e-06                1.228e-05   6.152373525721597e-06                1.614e-05   8.463297229803524e-06               1.392e-05   6.985814197357385e-06               1.186e-05      6.013725966487e-06                1.463e-05   7.372626736787913e-06               1.345e-05   6.779765851414044e-06               1.672e-05   8.575412526520226e-06               1.397e-05  7.1180843630853375e-06               1.697e-05   8.627214208538001e-06               2.435e-05  1.2243150125682523e-05  3.8150000000000006e-05   1.910498691441583e-05               3.229e-05   1.617006570796792e-05  2.8219999999999997e-05  1.4206146557036498e-05               2.809e-05  1.4097887253060297e-05 
     7762     4.149    6.799999999999999e-06   8.134623531547111e-06                3.595e-05  1.8320268147600896e-05                8.598e-05   4.369724247592747e-05                8.232e-05   4.135681926841086e-05               7.752e-05   3.899558949419793e-05               9.051e-05   4.562135382690873e-05    9.544999999999999e-05   5.256840519741872e-05   6.288000000000001e-05   3.216907987493581e-05               8.517e-05  4.2711899103177325e-05               8.839e-05   4.425428934013064e-05               8.599e-05   4.307293959088467e-05  0.00011836000000000001   5.922162442891955e-05               0.0001673   8.366530045365282e-05              0.00014135    7.06888649293508e-05              0.00010311   5.162051941815386e-05              0.00010474   5.240231388020953e-05 
     7892     4.229   -5.599999999999999e-07   1.232233744059949e-06   1.8509999999999997e-05   9.265453307852777e-06                4.367e-05  2.1842701870418873e-05                5.534e-05  2.7857885777639338e-05  3.9359999999999996e-05  2.0041619196062974e-05               4.246e-05   2.178588992903434e-05   2.7210000000000002e-05  1.6390107534729602e-05               3.081e-05  1.6425712313321452e-05                4.97e-05  2.4892852387783927e-05               4.124e-05  2.0647743218085603e-05               4.137e-05  2.0715299297861953e-05               4.784e-05  2.3949582459825892e-05               7.871e-05  3.9362531994270895e-05  5.9459999999999997e-05   2.974076159078647e-05  3.0200000000000002e-05  1.5150013201314381e-05  3.2800000000000004e-05  1.6424131636101803e-05 
     6519      4.26                -1.09e-06  1.1300995531368021e-06   2.5620000000000002e-05   1.281534236764668e-05                4.103e-05   2.052085098137989e-05                5.181e-05   2.607242844462326e-05               3.675e-05  1.8450732370288178e-05  4.1549999999999994e-05   2.090083072511712e-05   3.5659999999999994e-05   1.798682295459651e-05  3.7670000000000004e-05   1.897129739896563e-05               5.087e-05  2.5480975746623206e-05  4.3249999999999994e-05  2.1655027707209237e-05               4.183e-05  2.0948826339439637e-05               4.613e-05   2.309619503294861e-05               8.226e-05   4.113683750606019e-05               5.229e-05  2.6156336230443286e-05               3.259e-05  1.6339125588598674e-05               3.412e-05  1.7081162138449478e-05 
 10001916     4.283    9.000000000000001e-08   7.313856711749281e-07   1.5599999999999999e-06   8.254089895318562e-07   2.8900000000000003e-06   1.486783440854787e-06                 2.45e-06   2.319811414749052e-06                2.99e-06  3.1388891347099215e-06                7.12e-06  5.2731110361910646e-06   5.7000000000000005e-06  1.4434160869271203e-05               -1.13e-06  4.4857245791510645e-06                3.05e-06       1.84586700496e-06                2.17e-06  1.3362728014892767e-06                3.62e-06  1.9870832896484235e-06                2.32e-06  1.4205632685663808e-06                 5.4e-06  2.7406021236217415e-06                3.68e-06  1.9067249408344142e-06                1.28e-06  1.0323274674249446e-06  2.0100000000000002e-06   1.160355548959025e-06 
     8073     4.392                   -2e-08   9.500526301210896e-07                 5.72e-06  2.8825682992775736e-06                1.423e-05   7.129854486593677e-06                1.667e-05   8.722220187543995e-06                1.91e-05   9.654993526667948e-06  1.2640000000000001e-05   6.590849717600911e-06                2.249e-05  1.1444951943979494e-05  1.3700000000000001e-05    7.08509703532704e-06               1.937e-05   9.750698692914267e-06               2.031e-05  1.0189682281602308e-05               1.971e-05   9.893327296718733e-06               2.443e-05  1.2251115255355327e-05               3.728e-05  1.8648112505023132e-05                2.96e-05  1.4813402715109045e-05               2.285e-05  1.1461981722197954e-05  2.2440000000000002e-05  1.1239395001511426e-05 
 10000626     4.464                  1.1e-07     6.8222063879657e-07                 3.98e-06   2.005642041840966e-06                 5.35e-06   2.694072196508475e-06    6.969999999999999e-06   4.028104392887553e-06                2.82e-06   3.108214921783884e-06                1.67e-06   3.949281580237095e-06               -1.686e-05  1.6711965773062125e-05                8.08e-06   6.010332769489557e-06                4.62e-06  2.4545875417267155e-06                 6.5e-06   3.310498451895122e-06                4.42e-06   2.284841351166422e-06                5.58e-06  2.8476305940202287e-06                 8.3e-06    4.16473288459176e-06                 5.6e-06  2.8243406310146087e-06                3.11e-06  1.6667408316831984e-06                4.43e-06  2.2582792121436183e-06 
     7304      4.49   -7.900000000000001e-07   1.301393483924059e-06                 7.09e-06   3.573447215225097e-06                1.972e-05   9.878851147780292e-06   2.2460000000000002e-05  1.1845919128543804e-05               1.812e-05   9.097939327122379e-06               1.762e-05   8.925301115368601e-06                1.682e-05   8.508360594145032e-06               1.441e-05   7.307559442111983e-06  2.2859999999999998e-05  1.1573992396748841e-05               1.926e-05   9.726962526914556e-06  1.5589999999999998e-05    7.92328372582984e-06               1.303e-05    6.66583265616532e-06  2.3449999999999997e-05  1.1754340687592818e-05               1.883e-05   9.456036431824912e-06               1.481e-05   7.543714270835024e-06               1.552e-05   7.828058507701637e-06 
    17072     4.702                -1.72e-06   2.427447218787671e-06                1.141e-05   5.763629498848793e-06   4.4920000000000004e-05  2.2486433687892796e-05   3.8150000000000006e-05   2.027104400370144e-05               4.791e-05  2.3997644155208236e-05               4.224e-05   2.126278438963251e-05                  4.7e-05  2.3603688271115595e-05               4.275e-05  2.1471178938288416e-05               5.212e-05  2.6324171401964393e-05               5.156e-05  2.5913805201089246e-05                 4.7e-05  2.3690715480964265e-05               4.956e-05   2.490478869615239e-05   8.332000000000001e-05   4.171804885178597e-05               6.698e-05   3.354216749108501e-05               6.093e-05   3.066425158062724e-05               5.151e-05  2.5891999246871608e-05 
    18090     4.775                  2.1e-06   1.710263137648707e-06    6.349999999999999e-06  3.2125885201811946e-06   4.2680000000000005e-05  2.1349896955254846e-05                5.091e-05    2.58290809941043e-05               6.449e-05  3.2257005828191804e-05               6.688e-05   3.347056169232898e-05                6.662e-05   3.333654151228048e-05               6.845e-05   3.424603079190346e-05   6.431000000000001e-05   3.230989979866852e-05               7.153e-05   3.583887867944532e-05               7.151e-05    3.58501342396371e-05                9.02e-05   4.515265662173157e-05              0.00022843  0.00011423130536328472  0.00015953999999999998   7.978564595213852e-05               0.0001185  5.9317547150906364e-05               0.0001129    5.64886767414497e-05 
     7938     4.806   1.2700000000000001e-06   1.287487864020473e-06   1.0749999999999999e-05   5.389863170804987e-06                5.066e-05   2.533575536667498e-05                6.105e-05  3.0699650242307324e-05  6.0490000000000005e-05  3.0254051381591858e-05               6.041e-05  3.0232534213988744e-05                5.484e-05   2.744410501364546e-05               5.382e-05   2.693126435947633e-05               6.483e-05   3.253570692331734e-05                6.68e-05  3.3455140113292006e-05               5.869e-05  2.9427351647744314e-05  5.7759999999999996e-05  2.8936039811971505e-05  0.00010248000000000001  5.1247049671176195e-05   6.772000000000001e-05   3.387117506080945e-05  4.7010000000000006e-05  2.3543736428188285e-05  4.3110000000000006e-05  2.1576814523928226e-05 
     5457     4.863                -9.07e-06   8.332246095741532e-06                 6.31e-06   4.645656573617985e-06                 4.75e-06  7.6005937268084515e-06   1.1910000000000001e-05  6.8473662820094564e-06               1.963e-05  1.0856510719379408e-05  2.3970000000000003e-05  1.3539949224424737e-05                2.821e-05   3.389429782426536e-05                2.13e-05   1.327807968043572e-05               1.934e-05  1.0173224660843779e-05  2.1510000000000002e-05  1.0967794901437572e-05               1.799e-05   9.314849703564733e-06  1.9019999999999997e-05   9.728442835315424e-06  3.3730000000000004e-05  1.6923838955745238e-05               3.327e-05  1.6681898123415094e-05  2.7289999999999998e-05  1.3852729875371136e-05               2.421e-05  1.2225184047694332e-05 
     4009     4.866   -4.800000000000001e-07  1.1552056094046635e-06                 3.62e-06  1.8580904176062047e-06                2.404e-05  1.2033507385629512e-05                2.473e-05  1.2818643648998127e-05               2.559e-05   1.318424912537684e-05  2.7799999999999998e-05  1.4823376808271453e-05               -6.261e-05   4.128136534805989e-05               1.523e-05   9.744466378411903e-06                3.43e-05  1.7235039889713047e-05               3.274e-05    1.64191899922012e-05               3.093e-05  1.5522085072566763e-05               2.749e-05  1.3809197116414843e-05  3.9739999999999996e-05  1.9885698378482964e-05               3.306e-05  1.6550326280771626e-05               3.022e-05  1.5169301236378688e-05               2.802e-05   1.404285227437788e-05 
    17260     4.885                -3.24e-06  4.3619834937789485e-06                 3.47e-06   3.517644808675259e-06   2.4639999999999998e-05  1.3431489120719264e-05                2.932e-05  1.4901157673147412e-05               2.631e-05  1.3692845759738916e-05  2.2100000000000002e-05  1.2132707859336268e-05  -1.7590000000000003e-05  2.2389732579912608e-05                2.16e-05  1.2325729187354393e-05  3.1469999999999995e-05   1.584455190278349e-05               2.904e-05  1.4594221459194046e-05               2.698e-05  1.3565581447177264e-05  2.2270000000000002e-05  1.1255124388473014e-05               2.276e-05  1.1411700136263658e-05                1.84e-05    9.25527417205995e-06               1.713e-05     8.6868708405271e-06               1.434e-05   7.246475005131805e-06 
 10005217     4.888   1.5100000000000002e-06  1.0783900036628678e-06                 3.99e-06  2.0145533003621423e-06                 3.95e-06  2.0093593506389046e-06                 4.77e-06    3.32725487451743e-06                4.71e-06   2.443056487271631e-06  3.0300000000000002e-06  1.9020318083565271e-06   3.9399999999999995e-06   2.227666940994546e-06                3.53e-06  2.0139823733091607e-06                3.13e-06  1.8359806643862022e-06                3.73e-06    2.01015546662441e-06                3.25e-06   1.802505201102066e-06                5.74e-06   2.987607738643077e-06                5.39e-06   2.727530934746662e-06  1.8699999999999999e-06               1.025e-06                2.15e-06  1.2666984645131612e-06                4.05e-06   2.093209258531024e-06 
     8113     4.903                 2.92e-06   8.112459553057876e-06                 5.39e-06   3.814842722839305e-06                1.151e-05   8.335521879282664e-06                1.999e-05  1.0374412031532197e-05               2.033e-05  1.0883902103565615e-05               1.988e-05   1.122264229136793e-05                -2.03e-05  2.4811128551518975e-05  1.7559999999999998e-05  1.0696751843433594e-05               2.564e-05  1.2954227109326128e-05               3.169e-05    1.59121219515186e-05               3.094e-05  1.5537805507857278e-05               3.595e-05   1.804875411212641e-05               6.377e-05  3.1893585953918695e-05               4.809e-05   2.405732580732946e-05               5.025e-05  2.5155580394814988e-05               3.986e-05  1.9948979923795604e-05 
