    id            redshift        hst.acs.wfc.F435W   hst.acs.wfc.F435W_err        hst.acs.wfc.F606W   hst.acs.wfc.F606W_err       hst.acs.wfc.F775W   hst.acs.wfc.F775W_err        hst.acs.wfc.F814W   hst.acs.wfc.F814W_err       hst.wfc3.ir.F105W   hst.wfc3.ir.F105W_err        hst.wfc3.ir.F125W   hst.wfc3.ir.F125W_err        hst.wfc3.ir.F140W   hst.wfc3.ir.F140W_err       hst.wfc3.ir.F160W   hst.wfc3.ir.F160W_err        jwst.nircam.F090W   jwst.nircam.F090W_err       jwst.nircam.F115W   jwst.nircam.F115W_err       jwst.nircam.F150W   jwst.nircam.F150W_err       jwst.nircam.F200W   jwst.nircam.F200W_err       jwst.nircam.F277W   jwst.nircam.F277W_err       jwst.nircam.F356W   jwst.nircam.F356W_err       jwst.nircam.F410M   jwst.nircam.F410M_err       jwst.nircam.F444W   jwst.nircam.F444W_err 
  9887               5.105                    -99.0                   -99.0                  1.1e-06   2.403767875648562e-06                   -99.0                   -99.0                 3.64e-06   3.084234102658227e-06                1.53e-06   6.078332419340028e-06                 9.02e-06   8.906317982196684e-06                    -99.0                   -99.0               1.439e-05   9.913648420233593e-06                    -99.0                   -99.0                5.66e-06  3.1936342934030505e-06                5.74e-06  3.5980272372509912e-06                7.03e-06   3.972118452413019e-06  1.4609999999999999e-05   7.480315835578067e-06               2.305e-05  1.1586273128146084e-05               6.421e-05  3.2233025377708494e-05               6.278e-05   3.151198184817959e-05 
 10150               8.694                    -99.0                   -99.0   5.6100000000000005e-06    5.21804800667836e-06                   -99.0                   -99.0                -5.69e-06   6.730826472284069e-06                   -99.0                   -99.0                3.698e-05  2.2619924845144825e-05                    -99.0                   -99.0                6.92e-05   3.623448081593001e-05                    -99.0                   -99.0  1.7840000000000002e-05   9.538909790956199e-06               5.861e-05  2.9598794316660942e-05  5.2130000000000004e-05  2.6247520359073923e-05               6.839e-05   3.433613439221137e-05                7.89e-05   3.953890489125868e-05              0.00012058   6.048798393069487e-05  0.00021124999999999998   0.0001057161895122975 
 10670               7.415                -1.04e-06  3.7165575469781173e-06                -1.25e-06  3.0154808903390517e-06               -1.01e-06  3.0224865591098995e-06                  2.1e-06  2.7023323259732504e-06                -3.5e-07   4.993067694313787e-06                 1.22e-05   6.815541064361654e-06                 5.48e-06   4.205199162941038e-06               1.064e-05   6.771890430300833e-06                 4.38e-06  3.9107160469663355e-06                5.58e-06  3.7130311067913234e-06  1.1589999999999999e-05   6.268502612267143e-06                9.49e-06   5.209368963703762e-06               1.241e-05   6.352292893121349e-06               3.995e-05  2.0018567006656596e-05               9.343e-05   4.678292022736503e-05   9.651999999999999e-05   4.829281520060722e-05 
 11036               5.095                    -99.0                   -99.0   -7.699999999999999e-07  2.8263448126511387e-06                   -99.0                   -99.0                  3.1e-06   4.825702021467965e-06                   -99.0                   -99.0  -1.1740000000000001e-05  1.2415333261737278e-05                    -99.0                   -99.0                 1.6e-05  1.2775038160412671e-05                    -99.0                   -99.0   5.819999999999999e-06   3.816935943921511e-06                6.13e-06   4.226384388576126e-06                8.86e-06   4.693335700756979e-06               2.933e-05  1.4772630943741875e-05  5.9319999999999994e-05  2.9709252767446035e-05              0.00017332   8.672904473127787e-05              0.00013126    6.56549541161975e-05 
 11048                4.89                    -99.0                   -99.0                    7e-07   4.802770034053265e-06                   -99.0                   -99.0                 6.87e-06  7.3695064285201624e-06                   -99.0                   -99.0                 3.04e-06  1.6320934409524477e-05                    -99.0                   -99.0                 6.6e-06  1.3712990191785307e-05                    -99.0                   -99.0                 8.9e-07   3.736592699238171e-06               1.058e-05    6.97106161212193e-06                4.36e-06  3.3396556708738707e-06  1.7389999999999998e-05   9.251412054383913e-06               3.275e-05    1.66511568667165e-05               3.972e-05   2.071785703203881e-05                3.51e-05    1.77929030795989e-05 
 11344              5.4983                 2.86e-06   7.222970303137069e-06                -4.99e-06   4.322721943405567e-06                   -99.0                   -99.0                 1.67e-05   9.215883028771578e-06                   -99.0                   -99.0   1.7899999999999998e-05  1.4336753467922922e-05   4.0079999999999996e-05   2.289424600199797e-05               1.752e-05  1.3144489339643438e-05   1.2810000000000001e-05   8.294391177175093e-06               1.081e-05   7.458795143989409e-06               1.614e-05   9.162996234856808e-06                1.84e-05   9.853978891797973e-06               4.718e-05  2.3754414326604645e-05                8.82e-05  4.4230104001686456e-05  0.00035109000000000003  0.00017563398055330865  0.00024754999999999997  0.00012383240094983216 
 12256               5.268                    -99.0                   -99.0                -4.08e-06    4.91350180624776e-06                   -99.0                   -99.0                1.508e-05     8.7198623842352e-06                   -99.0                   -99.0    6.769999999999999e-05   3.567681880437211e-05                    -99.0                   -99.0               6.161e-05   3.228710152677072e-05                    -99.0                   -99.0               4.216e-05   2.125348206765188e-05               6.161e-05   3.099647762246543e-05               8.613e-05   4.315592919866285e-05              0.00040478   0.0002024187249243508   0.0005870999999999999  0.00029356636813504365              0.00265709   0.0013285666807221232   0.0018172800000000001   0.0009086561648940705 
 12329               6.621                    -99.0                   -99.0                 -2.6e-07   4.711793713650885e-06                   -99.0                   -99.0                  3.1e-06   5.426094359666075e-06                   -99.0                   -99.0                1.282e-05  1.3104693815576157e-05                    -99.0                   -99.0  2.8139999999999998e-05   1.666462720855165e-05                    -99.0                   -99.0               2.868e-05  1.4660767374186113e-05  2.9489999999999997e-05  1.5192452896092848e-05               2.987e-05  1.5265641977984418e-05               5.075e-05   2.552682951327877e-05              0.00011926  5.9675895468773656e-05              0.00012402   6.213759329101827e-05               0.0001792   8.971697944090627e-05 
 12385                6.11                    -99.0                   -99.0   2.4199999999999997e-06   2.894995682207488e-06                   -99.0                   -99.0                 -1.6e-07  2.7611591768675706e-06                3.59e-06    5.35952656491224e-06                 4.28e-06   8.736160483873909e-06                    -99.0                   -99.0                6.64e-06   7.218760281377959e-06                    -99.0                   -99.0                6.83e-06  3.7970811158046125e-06                9.26e-06   5.117548241101396e-06                5.05e-06  3.0778604581754516e-06               1.301e-05   6.689441307015109e-06               3.424e-05    1.71779655372806e-05               4.918e-05   2.471675747342276e-05               9.083e-05   4.547070183095924e-05 
 13890              6.4734                1.063e-05  1.1661630460617417e-05                 -9.8e-07  3.6034705493454498e-06                   -99.0                   -99.0                -3.71e-06   3.169530722362539e-06                   -99.0                   -99.0                 -2.1e-07  1.1580476026485266e-05                2.273e-05  2.3983694982216565e-05               2.651e-05   1.655600872795131e-05  -1.5800000000000001e-06  5.7544852072101115e-06                -1.5e-06   5.858207917102294e-06                2.31e-06   4.888407204806081e-06                 3.7e-07   3.964318983129385e-06               1.456e-05   7.956286822381406e-06  5.1200000000000004e-05  2.5854678493456463e-05               8.362e-05   4.219946089703043e-05              0.00012099   6.064270710481187e-05 
 14541               4.386                 1.62e-05  1.1217290225361917e-05  -3.3700000000000003e-06   8.283195337549392e-06               1.224e-05   1.342597854906673e-05                2.154e-05   1.280694342924962e-05                   -99.0                   -99.0                4.405e-05  2.5265886586462783e-05                    -99.0                   -99.0               2.341e-05  1.9447054404202198e-05                2.497e-05   1.559201157644516e-05  3.9510000000000006e-05  2.1276043452672305e-05               7.142e-05   3.643654346943464e-05              0.00012709   6.385064310561014e-05  0.00033384999999999996  0.00016706631175973207   0.0006313600000000001   0.0003157564962118753              0.00075299   0.0003767162766924201              0.00090511   0.0004526248231427437 
 15076             4.13085  -4.1900000000000005e-06  1.2319440936990605e-05                  8.6e-07   5.965517580227219e-06                   -99.0                   -99.0    6.040000000000001e-06   7.358294639384863e-06                   -99.0                   -99.0                1.116e-05  1.5006042116427636e-05                    -99.0                   -99.0                9.81e-06  1.1670780822207227e-05                 9.72e-06   7.582347921323578e-06  1.2810000000000001e-05    8.70827336502478e-06               1.046e-05   7.146313735066492e-06               3.638e-05   1.864195536954211e-05              0.00020664  0.00010342867107335373              0.00039219   0.0001961600151024668  0.00037581999999999996    0.000188094100120126  0.00044437999999999997   0.0002222707272674474 
 15132  4.8206500000000005                1.829e-05  2.6469919248082338e-05   6.6899999999999995e-06  1.4608128730265213e-05                   -99.0                   -99.0                2.013e-05  1.7552453532198854e-05                   -99.0                   -99.0                    -99.0                   -99.0                    -99.0                   -99.0                   -99.0                   -99.0                -1.78e-06  1.2681269652522968e-05                1.02e-05   1.359301291105103e-05  1.6899999999999997e-05  1.3555902773330885e-05               7.379e-05   3.796032040170367e-05              0.00026622    0.000133325080161236               0.0005622    0.000281207642854884              0.00072136   0.0003608906916228236              0.00087315  0.00043667066563372447 
 15226               6.631   -9.289999999999999e-06   1.952069734922398e-05                 5.12e-06  1.0788141637928193e-05                   -99.0                   -99.0                -1.28e-06  1.1657581224250593e-05                   -99.0                   -99.0   1.5419999999999998e-05  2.3255272520441465e-05                    -99.0                   -99.0               6.848e-05   3.902807322940757e-05                  3.6e-06    1.23122865463731e-05  1.5419999999999998e-05  1.4550591053287147e-05                 1.9e-05  1.3764141818507974e-05               3.102e-05  1.7624329774490717e-05  4.0050000000000004e-05  2.1022859581893233e-05               7.105e-05  3.6050000346740644e-05               8.816e-05  4.5345959026135944e-05               0.0001186   5.984524709615627e-05 
 15265               4.848                 -2.3e-06  2.2466419385384937e-06                 9.07e-06   6.914812000336669e-06  2.7799999999999998e-05  1.4768551046057293e-05                3.454e-05   1.744573873471685e-05               2.268e-05  1.2229963205177684e-05   1.8679999999999997e-05  1.0393709636121262e-05                    -99.0                   -99.0                2.91e-05  1.5780830142929744e-05                3.267e-05  1.6569871001308367e-05  2.6110000000000002e-05  1.3204295702535597e-05  2.2329999999999998e-05  1.1351639749393035e-05  2.4920000000000002e-05   1.260403110119933e-05               5.297e-05  2.6516397285453394e-05               9.583e-05   4.793263215180238e-05              0.00010402   5.206580643762276e-05              0.00011254   5.629628140472513e-05 
 15321               5.037                 1.83e-06   3.966966725345702e-06                1.381e-05   9.147624008451594e-06               5.765e-05   3.053335102801525e-05                 6.74e-05   3.429303865218129e-05  0.00020219999999999998  0.00011611529658059699   0.00015534000000000001   7.832393567741602e-05   0.00015032999999999998   7.917570097574128e-05  0.00018093000000000002    9.12391134601822e-05                8.401e-05   4.233429962807936e-05  0.00011255999999999999   5.640949210904136e-05              0.00013568   6.796018834582493e-05              0.00020063  0.00010039117154909589              0.00104794   0.0005239783043218489               0.0028666    0.001433306601010405    0.007207740000000001    0.003603886062918749              0.00528056    0.002640285854221092 
 15399             4.55575               -1.503e-05   2.011643171638549e-05               -1.284e-05   1.251255369618848e-05                   -99.0                   -99.0                1.602e-05  1.3761402544798985e-05                   -99.0                   -99.0   3.4869999999999996e-05   3.055302480933762e-05                1.532e-05   3.695264672523472e-05                5.36e-06  2.1428252378577213e-05   -8.959999999999999e-06   1.721321585294276e-05               -1.48e-05   1.861414515899132e-05  1.7420000000000003e-05  1.6251230722625288e-05  2.8060000000000002e-05  1.9553651832841867e-05              0.00015458   7.782855324365216e-05              0.00038908  0.00019474714888798755              0.00051468   0.0002578178653623523              0.00070147   0.0003509317636307663 
 15474             4.09575                -2.44e-06    1.60564161630172e-05   1.8600000000000002e-06    9.32648379615812e-06                   -99.0                   -99.0                -8.46e-06  1.1144011844932685e-05                   -99.0                   -99.0               -1.046e-05  2.0953209777979124e-05  -5.0610000000000005e-05   3.435077764767488e-05  3.9109999999999997e-05   2.533634000798063e-05                2.144e-05  1.6803630560090282e-05  4.1000000000000006e-06   1.248939149838774e-05   7.270000000000001e-06  1.0630772549537499e-05               0.0001012  5.1294133192793106e-05                0.000299  0.00014964123763187742              0.00081511  0.00040762055164699434              0.00100256   0.0005014416130518088              0.00134517   0.0006726471005103642 
 15500               6.074                    -99.0                   -99.0                    -99.0                   -99.0                   -99.0                   -99.0                    -99.0                   -99.0                   -99.0                   -99.0                    -99.0                   -99.0                    -99.0                   -99.0                   -99.0                   -99.0                 1.65e-06   7.584999999999999e-06               1.853e-05  1.2047000664065725e-05                 1.7e-05  1.0640018796975877e-05               3.251e-05   1.717959909311041e-05  2.6110000000000002e-05  1.3757493412682415e-05               5.764e-05   2.918479741235152e-05   7.827000000000001e-05   3.977741350314271e-05                0.000165   8.269119904802445e-05 
 15504               6.932                -2.04e-06   1.160491275279569e-05               -1.056e-05   8.389803335001363e-06                   -99.0                   -99.0                 4.34e-06    7.74040050643376e-06                   -99.0                   -99.0                -2.93e-06  1.1473910623671426e-05                3.557e-05   2.801063771141243e-05               1.329e-05  1.0955369687965806e-05                 3.01e-06   5.317426539219889e-06  1.0880000000000001e-05   7.700396093708428e-06                 9.4e-06  6.5346461266085406e-06                5.32e-06   4.573182699171333e-06               1.548e-05   8.136811414798797e-06               4.927e-05   2.475163075435637e-05               9.387e-05   4.714360110343714e-05   9.578000000000001e-05  4.8006329790976524e-05 
 15507              6.7681                  3.2e-07    6.20206417251547e-06                -3.19e-06      4.093522321913e-06                   -99.0                   -99.0   -9.110000000000001e-06   6.062014929047932e-06                   -99.0                   -99.0                1.205e-05  1.1614883770404248e-05   -7.200000000000001e-07  1.4144582001600471e-05  2.2440000000000002e-05  1.4040014245007019e-05    6.910000000000001e-06   6.326691473432224e-06  1.3259999999999998e-05   8.582505461693572e-06               1.336e-05   8.020972509615028e-06                7.78e-06   5.565294241996554e-06  1.0749999999999999e-05   6.204887186726281e-06               2.865e-05   1.461957677225986e-05               3.687e-05   1.917347451559054e-05               5.922e-05    2.98696668879986e-05 
 15596               5.676                 6.12e-06   8.453283385762007e-06                -2.78e-06  4.8724737043928715e-06                   -99.0                   -99.0                1.485e-05   8.973974871816836e-06                   -99.0                   -99.0                6.804e-05  3.6182078436706756e-05                6.198e-05   3.839082833177737e-05               8.343e-05   4.305550864871997e-05   4.9390000000000007e-05  2.6484484608917732e-05               4.888e-05   2.607569174537849e-05               6.007e-05   3.103129428496336e-05               6.223e-05   3.182607932183919e-05   9.311999999999999e-05  4.7200594275919865e-05              0.00024676  0.00012352435104059443              0.00021309  0.00010701232230448978  0.00039412999999999997   0.0001972095756422593 
