id redshift hst.acs.wfc.F435W hst.acs.wfc.F435W_err hst.acs.wfc.F606W hst.acs.wfc.F606W_err hst.acs.wfc.F775W hst.acs.wfc.F775W_err hst.acs.wfc.F814W hst.acs.wfc.F814W_err hst.wfc3.ir.F105W hst.wfc3.ir.F105W_err hst.wfc3.ir.F125W hst.wfc3.ir.F125W_err hst.wfc3.ir.F140W hst.wfc3.ir.F140W_err hst.wfc3.ir.F160W hst.wfc3.ir.F160W_err jwst.nircam.F090W jwst.nircam.F090W_err jwst.nircam.F115W jwst.nircam.F115W_err jwst.nircam.F150W jwst.nircam.F150W_err jwst.nircam.F200W jwst.nircam.F200W_err jwst.nircam.F277W jwst.nircam.F277W_err jwst.nircam.F356W jwst.nircam.F356W_err jwst.nircam.F410M jwst.nircam.F410M_err jwst.nircam.F444W jwst.nircam.F444W_err
4270 4.023 6.71e-06 2.09e-06 6.0769999999999996e-05 7.799999999999999e-07 0.00015668000000000002 1.05e-06 0.00018093999999999999 6.42e-06 0.00019 4.47e-06 0.0001941 7.440000000000001e-06 0.00020103 1.637e-05 0.00021417 9.15e-06 0.00018366 5.97e-06 0.00020832999999999998 5.51e-06 0.00022611999999999998 4.64e-06 -99.0 -99.0 0.0005163 1.91e-06 0.00036979 1.93e-06 0.00020239 2.7e-06 0.0002165 1.9e-06
10015344 4.032 2.79e-06 3.42e-06 4.382e-05 3.6e-06 9.334000000000001e-05 6.02e-06 9.777e-05 3.3999999999999996e-06 9.862e-05 4.15e-06 9.869e-05 5.51e-06 0.00010358000000000001 2.1020000000000002e-05 0.00010231 6.82e-06 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 0.00016555 5.79e-06
10013545 4.035 3.11e-06 3.5500000000000003e-06 4.872e-05 1.15e-06 0.00010154000000000001 1.62e-06 0.00010621 4.05e-06 0.00010198 5.66e-06 0.00012584 7.41e-06 2.765e-05 2.927e-05 0.00013547 9.2e-06 0.00011502999999999999 2.32e-06 0.00012075 1.74e-06 0.00011784 1.81e-06 0.00015482 1.8699999999999999e-06 0.00019744999999999997 1.19e-06 0.00017687 1.24e-06 0.00013904 1.89e-06 0.00014861 1.32e-06
7507 4.044 1.88e-06 8.4e-07 2.932e-05 3.1e-07 3.539e-05 4.0000000000000003e-07 3.929e-05 2.45e-06 3.287e-05 7.3e-07 2.65e-05 1.32e-06 3.108e-05 1.1199999999999999e-06 2.841e-05 1.09e-06 3.947e-05 1.2700000000000001e-06 3.4389999999999994e-05 9.5e-07 3.046e-05 9.8e-07 3.345e-05 9.9e-07 4.096e-05 5.900000000000001e-07 3.327e-05 6.3e-07 2.008e-05 9.9e-07 2.052e-05 7e-07
17777 4.134 -3.0000000000000004e-08 8.1e-07 7.16e-06 3e-07 1.228e-05 3.8999999999999997e-07 1.614e-05 2.55e-06 1.392e-05 6e-07 1.186e-05 1e-06 1.463e-05 9.2e-07 1.345e-05 8.6e-07 1.672e-05 1.91e-06 1.397e-05 1.37e-06 1.697e-05 1.5599999999999999e-06 2.435e-05 1.29e-06 3.8150000000000006e-05 1.07e-06 3.229e-05 9e-07 2.8219999999999997e-05 1.65e-06 2.809e-05 1.22e-06
7762 4.149 6.799999999999999e-06 7.3899999999999995e-06 3.595e-05 3.54e-06 8.598e-05 7.83e-06 8.232e-05 4.0299999999999995e-06 7.752e-05 4.28e-06 9.051e-05 5.77e-06 9.544999999999999e-05 2.204e-05 6.288000000000001e-05 6.81e-06 8.517e-05 3.29e-06 8.839e-05 2.29e-06 8.599e-05 2.5899999999999998e-06 0.00011836000000000001 2.2200000000000003e-06 0.0001673 1.6000000000000001e-06 0.00014135 1.4e-06 0.00010311 2.5999999999999997e-06 0.00010474 1.84e-06
7892 4.229 -5.599999999999999e-07 1.2e-06 1.8509999999999997e-05 4.4e-07 4.367e-05 5.8e-07 5.534e-05 3.23e-06 3.9359999999999996e-05 3.79e-06 4.246e-05 4.890000000000001e-06 2.7210000000000002e-05 9.14e-06 3.081e-05 5.7000000000000005e-06 4.97e-05 1.46e-06 4.124e-05 1.07e-06 4.137e-05 1.1199999999999999e-06 4.784e-05 1.19e-06 7.871e-05 7.699999999999999e-07 5.9459999999999997e-05 8.000000000000001e-07 3.0200000000000002e-05 1.2299999999999999e-06 3.2800000000000004e-05 8.9e-07
6519 4.26 -1.09e-06 9.9e-07 2.5620000000000002e-05 3.7e-07 4.103e-05 4.9e-07 5.181e-05 2.95e-06 3.675e-05 1.67e-06 4.1549999999999994e-05 2.29e-06 3.5659999999999994e-05 2.37e-06 3.7670000000000004e-05 2.27e-06 5.087e-05 1.53e-06 4.3249999999999994e-05 1.1399999999999999e-06 4.183e-05 1.19e-06 4.613e-05 1.2e-06 8.226e-05 7.5e-07 5.229e-05 7.699999999999999e-07 3.259e-05 1.2e-06 3.412e-05 8.499999999999999e-07
10001916 4.283 9.000000000000001e-08 7.3e-07 1.5599999999999999e-06 2.7e-07 2.8900000000000003e-06 3.5e-07 2.45e-06 1.9699999999999998e-06 2.99e-06 2.76e-06 7.12e-06 3.89e-06 5.7000000000000005e-06 1.415e-05 -1.13e-06 4.45e-06 3.05e-06 1.04e-06 2.17e-06 7.799999999999999e-07 3.62e-06 8.2e-07 2.32e-06 8.2e-07 5.4e-06 4.7e-07 3.68e-06 5e-07 1.28e-06 8.1e-07 2.0100000000000002e-06 5.8e-07
8073 4.392 -2e-08 9.5e-07 5.72e-06 3.6000000000000005e-07 1.423e-05 4.6e-07 1.667e-05 2.57e-06 1.91e-05 1.42e-06 1.2640000000000001e-05 1.8699999999999999e-06 2.249e-05 2.13e-06 1.3700000000000001e-05 1.81e-06 1.937e-05 1.13e-06 2.031e-05 8.4e-07 1.971e-05 8.7e-07 2.443e-05 9.4e-07 3.728e-05 5.5e-07 2.96e-05 6.3e-07 2.285e-05 9.2e-07 2.2440000000000002e-05 6.6e-07
10000626 4.464 1.1e-07 6.800000000000001e-07 3.98e-06 2.5e-07 5.35e-06 3.2e-07 6.969999999999999e-06 2.02e-06 2.82e-06 2.7699999999999997e-06 1.67e-06 3.86e-06 -1.686e-05 1.443e-05 8.08e-06 4.45e-06 4.62e-06 8.3e-07 6.5e-06 6.3e-07 4.42e-06 5.8e-07 5.58e-06 5.699999999999999e-07 8.3e-06 3.5e-07 5.6e-06 3.7e-07 3.11e-06 6e-07 4.43e-06 4.4e-07
7304 4.49 -7.900000000000001e-07 1.24e-06 7.09e-06 4.5e-07 1.972e-05 6.1e-07 2.2460000000000002e-05 3.77e-06 1.812e-05 8.3e-07 1.762e-05 1.43e-06 1.682e-05 1.29e-06 1.441e-05 1.22e-06 2.2859999999999998e-05 1.82e-06 1.926e-05 1.37e-06 1.5589999999999998e-05 1.42e-06 1.303e-05 1.41e-06 2.3449999999999997e-05 8.3e-07 1.883e-05 8.8e-07 1.481e-05 1.4400000000000002e-06 1.552e-05 1.03e-06
17072 4.702 -1.72e-06 2.27e-06 1.141e-05 8.2e-07 4.4920000000000004e-05 1.09e-06 3.8150000000000006e-05 6.8599999999999995e-06 4.791e-05 1.43e-06 4.224e-05 2.4599999999999997e-06 4.7e-05 2.21e-06 4.275e-05 2.03e-06 5.212e-05 3.7200000000000004e-06 5.156e-05 2.63e-06 4.7e-05 3e-06 4.956e-05 2.49e-06 8.332000000000001e-05 2.2e-06 6.698e-05 1.8699999999999999e-06 6.093e-05 3.49e-06 5.151e-05 2.66e-06
18090 4.775 2.1e-06 1.35e-06 6.349999999999999e-06 4.9e-07 4.2680000000000005e-05 6.499999999999999e-07 5.091e-05 4.38e-06 6.449e-05 8.8e-07 6.688e-05 1.43e-06 6.662e-05 1.33e-06 6.845e-05 1.2e-06 6.431000000000001e-05 3.1600000000000002e-06 7.153e-05 2.3e-06 7.151e-05 2.61e-06 9.02e-05 2.18e-06 0.00022843 1.93e-06 0.00015953999999999998 1.5800000000000001e-06 0.0001185 2.83e-06 0.0001129 2.09e-06
7938 4.806 1.2700000000000001e-06 1.1199999999999999e-06 1.0749999999999999e-05 4.0000000000000003e-07 5.066e-05 5.4e-07 6.105e-05 3.27e-06 6.0490000000000005e-05 7.4e-07 6.041e-05 1.29e-06 5.484e-05 1.15e-06 5.382e-05 1.07e-06 6.483e-05 2.8e-06 6.68e-05 1.9200000000000003e-06 5.869e-05 2.2e-06 5.7759999999999996e-05 1.8e-06 0.00010248000000000001 8.499999999999999e-07 6.772000000000001e-05 8.7e-07 4.7010000000000006e-05 1.35e-06 4.3110000000000006e-05 9.7e-07
5457 4.863 -9.07e-06 6.99e-06 6.31e-06 3.41e-06 4.75e-06 7.2199999999999995e-06 1.1910000000000001e-05 3.3800000000000002e-06 1.963e-05 4.64e-06 2.3970000000000003e-05 6.3e-06 2.821e-05 3.082e-05 2.13e-05 7.93e-06 1.934e-05 3.1600000000000002e-06 2.1510000000000002e-05 2.15e-06 1.799e-05 2.4199999999999997e-06 1.9019999999999997e-05 2.0500000000000003e-06 3.3730000000000004e-05 1.41e-06 3.327e-05 1.25e-06 2.7289999999999998e-05 2.39e-06 2.421e-05 1.71e-06
4009 4.866 -4.800000000000001e-07 1.13e-06 3.62e-06 4.2e-07 2.404e-05 5.699999999999999e-07 2.473e-05 3.3800000000000002e-06 2.559e-05 3.18e-06 2.7799999999999998e-05 5.15e-06 -6.261e-05 2.691e-05 1.523e-05 6.08e-06 3.43e-05 1.71e-06 3.274e-05 1.2700000000000001e-06 3.093e-05 1.33e-06 2.749e-05 1.33e-06 3.9739999999999996e-05 7.900000000000001e-07 3.306e-05 8.2e-07 3.022e-05 1.34e-06 2.802e-05 9.600000000000001e-07
17260 4.885 -3.24e-06 4.05e-06 3.47e-06 3.06e-06 2.4639999999999998e-05 5.35e-06 2.932e-05 2.6700000000000003e-06 2.631e-05 3.8e-06 2.2100000000000002e-05 5.0099999999999995e-06 -1.7590000000000003e-05 2.059e-05 2.16e-05 5.94e-06 3.1469999999999995e-05 1.8600000000000002e-06 2.904e-05 1.47e-06 2.698e-05 1.43e-06 2.2270000000000002e-05 1.64e-06 2.276e-05 8.499999999999999e-07 1.84e-05 1.01e-06 1.713e-05 1.4499999999999999e-06 1.434e-05 1.05e-06
10005217 4.888 1.5100000000000002e-06 7.699999999999999e-07 3.99e-06 2.7999999999999997e-07 3.95e-06 3.7e-07 4.77e-06 2.32e-06 4.71e-06 6.499999999999999e-07 3.0300000000000002e-06 1.15e-06 3.9399999999999995e-06 1.04e-06 3.53e-06 9.7e-07 3.13e-06 9.600000000000001e-07 3.73e-06 7.5e-07 3.25e-06 7.799999999999999e-07 5.74e-06 8.3e-07 5.39e-06 4.2e-07 1.8699999999999999e-06 4.2e-07 2.15e-06 6.7e-07 4.05e-06 5.3e-07
8113 4.903 2.92e-06 7.98e-06 5.39e-06 2.7e-06 1.151e-05 6.03e-06 1.999e-05 2.78e-06 2.033e-05 3.89e-06 1.988e-05 5.21e-06 -2.03e-05 2.264e-05 1.7559999999999998e-05 6.11e-06 2.564e-05 1.8600000000000002e-06 3.169e-05 1.46e-06 3.094e-05 1.4499999999999999e-06 3.595e-05 1.6299999999999999e-06 6.377e-05 7.4e-07 4.809e-05 7.699999999999999e-07 5.025e-05 1.24e-06 3.986e-05 8.7e-07
5759 5.052 -1e-08 9e-07 1.26e-06 3.3e-07 1.238e-05 4.3e-07 1.301e-05 2.48e-06 1.525e-05 3.44e-06 2.045e-05 4.7200000000000005e-06 -1.1129999999999998e-05 1.8409999999999998e-05 1.227e-05 5.56e-06 1.541e-05 9.2e-07 1.529e-05 6.800000000000001e-07 1.465e-05 7.200000000000001e-07 1.261e-05 6.9e-07 2.578e-05 4.7e-07 1.552e-05 4.800000000000001e-07 2.7249999999999998e-05 8.1e-07 1.903e-05 5.8e-07
10015338 5.076 -4.95e-06 3.21e-06 8.2e-07 3.32e-06 1.848e-05 5.98e-06 3.51e-05 2.93e-06 6.319e-05 4.13e-06 6.501e-05 5.5399999999999995e-06 3.556e-05 2.241e-05 4.684e-05 6.66e-06 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 6.336e-05 5.1700000000000005e-06
9452 5.122 1.825e-05 5.84e-06 2.56e-06 2.52e-06 1.6729999999999997e-05 5.66e-06 1.9900000000000003e-05 2.56e-06 3.104e-05 3.59e-06 3.3570000000000006e-05 4.7e-06 4.214e-05 1.908e-05 3.177e-05 5.6e-06 2.7779999999999998e-05 1.38e-06 3.201e-05 1.04e-06 2.855e-05 1.08e-06 2.815e-05 1.08e-06 5.977e-05 6.6e-07 3.016e-05 6.6e-07 5.666e-05 1.1100000000000002e-06 4.091e-05 7.699999999999999e-07
4902 5.123 -2.0000000000000002e-07 5.9e-06 1.32e-06 2.76e-06 2.417e-05 5.73e-06 3.32e-05 2.7100000000000003e-06 5.085e-05 3.76e-06 4.595e-05 4.76e-06 4.308e-05 1.859e-05 6.123e-05 5.5e-06 5.072e-05 2.62e-06 5.336e-05 1.79e-06 5.3580000000000005e-05 2.04e-06 5.202e-05 1.71e-06 8.321000000000001e-05 1.28e-06 7.061e-05 1.09e-06 8.545e-05 2.09e-06 8.266999999999999e-05 1.48e-06
