id redshift hst.acs.wfc.F435W hst.acs.wfc.F435W_err hst.acs.wfc.F606W hst.acs.wfc.F606W_err hst.acs.wfc.F775W hst.acs.wfc.F775W_err hst.acs.wfc.F814W hst.acs.wfc.F814W_err hst.wfc3.ir.F105W hst.wfc3.ir.F105W_err hst.wfc3.ir.F125W hst.wfc3.ir.F125W_err hst.wfc3.ir.F140W hst.wfc3.ir.F140W_err hst.wfc3.ir.F160W hst.wfc3.ir.F160W_err jwst.nircam.F090W jwst.nircam.F090W_err jwst.nircam.F115W jwst.nircam.F115W_err jwst.nircam.F150W jwst.nircam.F150W_err jwst.nircam.F200W jwst.nircam.F200W_err jwst.nircam.F277W jwst.nircam.F277W_err jwst.nircam.F356W jwst.nircam.F356W_err jwst.nircam.F410M jwst.nircam.F410M_err jwst.nircam.F444W jwst.nircam.F444W_err
16197 5.7621 -99.0 -99.0 1.32e-06 6.3e-06 -99.0 -99.0 3.301e-05 8.09e-06 -99.0 -99.0 0.00011006 1.532e-05 -99.0 -99.0 0.0001262 1.313e-05 -99.0 -99.0 0.00010541000000000001 4.11e-06 0.0001163 5.1e-06 0.00013586000000000002 4.37e-06 0.00020667 3.66e-06 0.00028660000000000003 3.24e-06 0.00021479000000000002 6.05e-06 0.00029288 4.71e-06
16199 7.0294 -99.0 -99.0 -1.65e-06 2.49e-06 -99.0 -99.0 4.2e-07 3.1e-06 -99.0 -99.0 2.7299999999999997e-06 1.026e-05 -99.0 -99.0 1.2810000000000001e-05 7.65e-06 -99.0 -99.0 1.0340000000000001e-05 1.57e-06 1.2800000000000001e-05 1.9e-06 8.86e-06 1.6000000000000001e-06 7.66e-06 1.2299999999999999e-06 1.309e-05 1.17e-06 4.003e-05 2.2300000000000002e-06 2.407e-05 1.8e-06
19343 7.1793 -99.0 -99.0 -7.1e-07 2.34e-06 -99.0 -99.0 -2.84e-06 2.7200000000000002e-06 -99.0 -99.0 2.0490000000000002e-05 7.75e-06 -99.0 -99.0 1.908e-05 6.39e-06 -99.0 -99.0 2.0320000000000002e-05 1.84e-06 1.836e-05 2.2399999999999997e-06 1.413e-05 1.88e-06 1.58e-05 1.3600000000000001e-06 1.641e-05 1.28e-06 5.363e-05 2.82e-06 2.91e-05 1.93e-06
22190 7.1793 -99.0 -99.0 -3.1600000000000002e-06 3.79e-06 -99.0 -99.0 -5.599999999999999e-07 4.37e-06 3.053e-05 7.36e-06 4.5969999999999995e-05 1.003e-05 -99.0 -99.0 6.795e-05 8.269999999999999e-06 -99.0 -99.0 6.682e-05 2.61e-06 6.69e-05 3.3e-06 5.069e-05 2.74e-06 4.834e-05 2.09e-06 4.8660000000000005e-05 1.8600000000000002e-06 0.00016658 3.5500000000000003e-06 0.00010294 3.18e-06
21726 5.6652 -99.0 -99.0 1.71e-06 3.47e-06 -99.0 -99.0 1.76e-06 3.8e-06 -99.0 -99.0 1.7559999999999998e-05 9.110000000000001e-06 -99.0 -99.0 3.6049999999999995e-05 7.8e-06 -99.0 -99.0 1.182e-05 1.5e-06 1.069e-05 1.98e-06 1.172e-05 1.35e-06 1.374e-05 1.22e-06 2.376e-05 1.07e-06 1.316e-05 2.19e-06 1.886e-05 1.52e-06
21825 7.1176 -99.0 -99.0 1.414e-05 1.2640000000000001e-05 -99.0 -99.0 5.97e-06 1.189e-05 -99.0 -99.0 9.004e-05 2.7539999999999997e-05 -99.0 -99.0 5.6529999999999996e-05 2.8420000000000002e-05 -99.0 -99.0 8.933e-05 7.5500000000000006e-06 8.579e-05 9.16e-06 9.503e-05 7.879999999999999e-06 0.00011063 6.05e-06 0.000122 6.28e-06 0.00025338 1.093e-05 0.00017888000000000002 8.84e-06
19389 7.0605 -99.0 -99.0 6.3e-06 6.3200000000000005e-06 -99.0 -99.0 1.521e-05 7.17e-06 6.132e-05 1.049e-05 5.3379999999999994e-05 1.7670000000000002e-05 -99.0 -99.0 4.646e-05 1.3899999999999999e-05 -99.0 -99.0 4.9250000000000004e-05 4.64e-06 4.533e-05 5.32e-06 3.785e-05 4.25e-06 4.5060000000000006e-05 3.2599999999999997e-06 4.7590000000000003e-05 3.2000000000000003e-06 8.981e-05 5.0899999999999995e-06 5.564e-05 4.63e-06
21936 5.6652 -99.0 -99.0 1.154e-05 9.64e-06 -99.0 -99.0 6.27e-05 9.04e-06 -99.0 -99.0 0.00023814 2.0240000000000003e-05 -99.0 -99.0 0.00023748 1.808e-05 -99.0 -99.0 0.00021018 5.9e-06 0.00024436 7.440000000000001e-06 0.00027109 6.67e-06 0.00036042999999999996 5.51e-06 0.00059318 5.1700000000000005e-06 0.00035604999999999995 8.67e-06 0.0005341399999999999 7.2100000000000004e-06
19402 6.6937 -99.0 -99.0 1.99e-06 3.25e-06 -99.0 -99.0 -1.2099999999999998e-06 3.24e-06 -99.0 -99.0 9.74e-06 1.077e-05 -99.0 -99.0 1.648e-05 8.18e-06 -99.0 -99.0 1.202e-05 1.4e-06 8.36e-06 1.91e-06 7.06e-06 1.28e-06 7.45e-06 1.17e-06 1.583e-05 1.06e-06 1.054e-05 2.19e-06 5.81e-06 1.4499999999999999e-06
16234 6.0458 -99.0 -99.0 3.06e-06 5.0099999999999995e-06 -99.0 -99.0 1.484e-05 5.07e-06 -99.0 -99.0 2.834e-05 1.224e-05 -99.0 -99.0 3.95e-05 1.064e-05 -99.0 -99.0 5.3780000000000003e-05 3.3999999999999996e-06 5.9080000000000004e-05 4.32e-06 5.0639999999999996e-05 3.48e-06 7.113e-05 2.76e-06 0.00011892999999999999 2.48e-06 5.988e-05 4.4799999999999995e-06 8.085e-05 3.53e-06
