id redshift hst.acs.wfc.F435W hst.acs.wfc.F435W_err hst.acs.wfc.F606W hst.acs.wfc.F606W_err hst.acs.wfc.F775W hst.acs.wfc.F775W_err hst.acs.wfc.F814W hst.acs.wfc.F814W_err hst.wfc3.ir.F105W hst.wfc3.ir.F105W_err hst.wfc3.ir.F125W hst.wfc3.ir.F125W_err hst.wfc3.ir.F140W hst.wfc3.ir.F140W_err hst.wfc3.ir.F160W hst.wfc3.ir.F160W_err jwst.nircam.F090W jwst.nircam.F090W_err jwst.nircam.F115W jwst.nircam.F115W_err jwst.nircam.F150W jwst.nircam.F150W_err jwst.nircam.F200W jwst.nircam.F200W_err jwst.nircam.F277W jwst.nircam.F277W_err jwst.nircam.F356W jwst.nircam.F356W_err jwst.nircam.F410M jwst.nircam.F410M_err jwst.nircam.F444W jwst.nircam.F444W_err
13427 3.6912000000000003 6.27e-06 1.545e-05 2.12e-05 8.63e-06 -99.0 -99.0 3.798e-05 3.64e-06 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 4.2669999999999996e-05 7.26e-06 4.375e-05 7.42e-06 5.574e-05 6.25e-06 7.137e-05 5.2500000000000006e-06 0.00027665000000000003 5.35e-06 0.00028149999999999996 5.28e-06 0.00039021 7.96e-06 0.00043188 6.0699999999999995e-06
13890 6.4734 1.063e-05 1.038e-05 -9.8e-07 3.5699999999999997e-06 -99.0 -99.0 -3.71e-06 2.57e-06 -99.0 -99.0 -2.1e-07 1.158e-05 2.273e-05 2.112e-05 2.651e-05 9.92e-06 -1.5800000000000001e-06 5.7000000000000005e-06 -1.5e-06 5.81e-06 2.31e-06 4.75e-06 3.7e-07 3.96e-06 1.456e-05 3.21e-06 5.1200000000000004e-05 3.62e-06 8.362e-05 5.72e-06 0.00012099 4.23e-06
13925 7.4909 -4.75e-06 7.820000000000001e-06 1.47e-06 2.14e-06 -99.0 -99.0 1.41e-06 1.5100000000000002e-06 -99.0 -99.0 5.7999999999999995e-06 7.04e-06 2.96e-06 1.432e-05 1.7579999999999998e-05 6.47e-06 4.2900000000000004e-06 3.66e-06 1.1050000000000001e-05 3.52e-06 1.076e-05 3.21e-06 5.83e-06 2.47e-06 1.0680000000000001e-05 2.06e-06 1.1390000000000001e-05 1.9699999999999998e-06 3.4250000000000006e-05 4.28e-06 2.796e-05 2.7299999999999997e-06
14063 2.5175 1.6250000000000002e-05 2.16e-06 1.937e-05 2.15e-06 1.706e-05 2.55e-06 1.682e-05 2.02e-06 1.726e-05 2.9099999999999997e-06 1.582e-05 3.27e-06 3.819e-05 1.258e-05 4.156e-05 3.89e-06 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 4.256e-05 3.1600000000000002e-06
15076 4.13085 -4.1900000000000005e-06 1.2139999999999999e-05 8.6e-07 5.950000000000001e-06 -99.0 -99.0 6.040000000000001e-06 6.71e-06 -99.0 -99.0 1.116e-05 1.393e-05 -99.0 -99.0 9.81e-06 1.059e-05 9.72e-06 5.819999999999999e-06 1.2810000000000001e-05 5.9e-06 1.046e-05 4.87e-06 3.638e-05 4.08e-06 0.00020664 4.74e-06 0.00039219 5.05e-06 0.00037581999999999996 8.32e-06 0.00044437999999999997 5.989999999999999e-06
15265 4.848 -2.3e-06 1.93e-06 9.07e-06 5.22e-06 2.7799999999999998e-05 4.99e-06 3.454e-05 2.47e-06 2.268e-05 4.58e-06 1.8679999999999997e-05 4.5599999999999995e-06 -99.0 -99.0 2.91e-05 6.11e-06 3.267e-05 2.78e-06 2.6110000000000002e-05 1.98e-06 2.2329999999999998e-05 2.0500000000000003e-06 2.4920000000000002e-05 1.9e-06 5.297e-05 1.29e-06 9.583e-05 1.2999999999999998e-06 0.00010402 2.41e-06 0.00011254 1.72e-06
15299 3.429 7.56e-06 3.17e-06 3.016e-05 5.1799999999999995e-06 4.333e-05 5.89e-06 3.452e-05 3.1600000000000002e-06 3.402e-05 5.3400000000000005e-06 4.809e-05 4.25e-06 3.695e-05 9.23e-06 6.254999999999999e-05 5.420000000000001e-06 -99.0 -99.0 5.37e-05 3.42e-06 6.346e-05 3.71e-06 0.00020227 3.66e-06 0.00034581 2.47e-06 0.00029436 2.21e-06 0.00033148 5.590000000000001e-06 0.00040194000000000004 2.86e-06
15439 3.1 2.63e-06 9.9e-06 3.361e-05 5.45e-06 -99.0 -99.0 3.86e-05 5.26e-06 -99.0 -99.0 7.402e-05 1.272e-05 9.978e-05 2.675e-05 0.00016392999999999998 1.217e-05 4.809e-05 6.28e-06 8.159e-05 6.88e-06 0.00012988 5.1700000000000005e-06 0.0007726100000000001 5.7099999999999995e-06 0.0031201 9.43e-06 0.00352337 8.930000000000001e-06 0.00458646 1.2630000000000001e-05 0.0046730999999999995 9.4e-06
15500 6.074 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.65e-06 7.54e-06 1.853e-05 7.7e-06 1.7e-05 6.4000000000000006e-06 3.251e-05 5.56e-06 2.6110000000000002e-05 4.34e-06 5.764e-05 4.6e-06 7.827000000000001e-05 7.12e-06 0.000165 5.62e-06
15504 6.932 -2.04e-06 1.1560000000000001e-05 -1.056e-05 6.519999999999999e-06 -99.0 -99.0 4.34e-06 7.43e-06 -99.0 -99.0 -2.93e-06 1.138e-05 3.557e-05 2.164e-05 1.329e-05 8.710000000000001e-06 3.01e-06 5.1e-06 1.0880000000000001e-05 5.45e-06 9.4e-06 4.54e-06 5.32e-06 3.7200000000000004e-06 1.548e-05 2.51e-06 4.927e-05 2.4e-06 9.387e-05 4.43e-06 9.578000000000001e-05 3.34e-06
15507 6.7681 3.2e-07 6.2e-06 -3.19e-06 3.77e-06 -99.0 -99.0 -9.110000000000001e-06 4e-06 -99.0 -99.0 1.205e-05 9.93e-06 -7.200000000000001e-07 1.414e-05 2.2440000000000002e-05 8.439999999999999e-06 6.910000000000001e-06 5.3e-06 1.3259999999999998e-05 5.45e-06 1.336e-05 4.440000000000001e-06 7.78e-06 3.98e-06 1.0749999999999999e-05 3.1e-06 2.865e-05 2.92e-06 3.687e-05 5.27e-06 5.922e-05 3.9300000000000005e-06
15557 3.7072000000000003 5.15e-06 8.67e-06 2.096e-05 3.64e-06 -99.0 -99.0 3.243e-05 4.52e-06 -99.0 -99.0 8.779999999999999e-06 1.172e-05 2.835e-05 1.577e-05 1.3690000000000001e-05 9.8e-06 2.6110000000000002e-05 6.75e-06 1.699e-05 6.64e-06 2.2290000000000002e-05 5.36e-06 3.136e-05 4.58e-06 9.742000000000001e-05 3.63e-06 9.886e-05 3.3800000000000002e-06 0.00012923 6.05e-06 0.00014157 4.3899999999999995e-06
15596 5.676 6.12e-06 7.879999999999999e-06 -2.78e-06 4.669999999999999e-06 -99.0 -99.0 1.485e-05 5.04e-06 -99.0 -99.0 6.804e-05 1.2319999999999999e-05 6.198e-05 2.266e-05 8.343e-05 1.066e-05 4.9390000000000007e-05 9.57e-06 4.888e-05 9.090000000000001e-06 6.007e-05 7.8e-06 6.223e-05 6.6899999999999995e-06 9.311999999999999e-05 7.75e-06 0.00024676 5.97e-06 0.00021309 9.990000000000001e-06 0.00039412999999999997 7.5500000000000006e-06
15619 6.179 -5.989999999999999e-06 6.58e-06 -1.32e-06 2.84e-06 -99.0 -99.0 -1.28e-06 2.06e-06 -99.0 -99.0 1.2699999999999999e-05 9.509999999999999e-06 -4.86e-06 2.026e-05 1.932e-05 1.059e-05 2.95e-06 4.07e-06 8.750000000000001e-06 3.96e-06 8.279999999999999e-06 3.2599999999999997e-06 1.325e-05 2.75e-06 2.24e-05 2.15e-06 6.976e-05 2.19e-06 8.636e-05 3.79e-06 0.0001454 2.81e-06
15779 7.129 6.88e-06 6.13e-06 1.96e-06 2.29e-06 -99.0 -99.0 -4.800000000000001e-07 1.79e-06 -99.0 -99.0 4.289e-05 8.73e-06 4.5060000000000006e-05 1.7080000000000002e-05 4.2770000000000006e-05 1.061e-05 5.5e-07 4.52e-06 3.079e-05 4.45e-06 4.006e-05 3.7399999999999998e-06 3.359e-05 3.25e-06 3.5430000000000005e-05 2.33e-06 3.8469999999999996e-05 2.2799999999999998e-06 0.00011215 4.42e-06 6.464e-05 3.06e-06
15807 7.284 -2.43e-06 1.4370000000000001e-05 -7.09e-06 7.7e-06 -99.0 -99.0 -8.26e-06 7.58e-06 -99.0 -99.0 1.814e-05 1.632e-05 3.591e-05 3.464e-05 -6.11e-06 1.399e-05 8.000000000000001e-07 1.2970000000000001e-05 1.757e-05 1.3719999999999999e-05 1.269e-05 1.0529999999999999e-05 7.01e-06 8.48e-06 8.91e-06 6.13e-06 3.3390000000000004e-05 6.0600000000000004e-06 8.188e-05 1.103e-05 8.083e-05 7.8e-06
16321 4.9864 -4.09e-06 1.0340000000000001e-05 1.22e-06 3.36e-06 -99.0 -99.0 4.43e-06 2.35e-06 -99.0 -99.0 -8.43e-06 9.8e-06 -1.66e-06 2.4279999999999998e-05 -6.25e-06 8.33e-06 3.79e-06 4.42e-06 3.89e-06 4.499999999999999e-06 1.8270000000000003e-05 3.8e-06 5.1799999999999995e-06 3.05e-06 1.969e-05 2.5899999999999998e-06 4.414e-05 2.33e-06 8.886e-05 4.32e-06 8.268e-05 3.21e-06
16414 7.038 -1.5399999999999999e-06 2.37e-06 1.298e-05 1.8600000000000002e-06 -99.0 -99.0 2.118e-05 1.38e-06 6.0049999999999996e-05 1.6299999999999999e-06 7.295999999999999e-05 2.38e-06 7.633e-05 2.2399999999999997e-06 8.487e-05 2.12e-06 2.9010000000000002e-05 3.910000000000001e-06 5.012e-05 2.16e-06 6.22e-05 2.27e-06 7.630000000000001e-05 1.82e-06 6.174e-05 1.07e-06 0.00015357 1.19e-06 0.00024697 2.65e-06 0.00030539 1.5e-06
16423 7.04 -1.22e-06 1.89e-06 -6.3e-07 1.46e-06 -99.0 -99.0 -4.5e-07 1.1199999999999999e-06 4.79e-06 1.42e-06 7.879999999999999e-06 2.06e-06 7.0200000000000006e-06 1.94e-06 6.53e-06 1.84e-06 -99.0 -99.0 7.57e-06 1.9e-06 1.1350000000000001e-05 1.5800000000000001e-06 9.21e-06 1.59e-06 9.31e-06 8.1e-07 4.28e-05 9e-07 7.476e-05 1.72e-06 8.956e-05 1.19e-06
16473 8.503 -99.0 -99.0 3.7200000000000004e-06 9.01e-06 -99.0 -99.0 -3.8e-06 1.345e-05 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 8.7e-06 2.8e-06 1.095e-05 2.27e-06 1.176e-05 2.32e-06 1.632e-05 1.48e-06 3.052e-05 1.62e-06 6.705e-05 2.75e-06 0.00010446 2.17e-06
16568 7.037 -1.8600000000000002e-06 3.78e-06 6.499999999999999e-07 2.03e-06 -99.0 -99.0 -4.2e-06 2.63e-06 4.79e-06 1.4040000000000001e-05 1.2489999999999999e-05 1.273e-05 -99.0 -99.0 1.6400000000000002e-05 2.3369999999999998e-05 -99.0 -99.0 8.710000000000001e-06 2.62e-06 8.49e-06 2.18e-06 9.83e-06 2.2499999999999996e-06 1.066e-05 1.22e-06 3.121e-05 1.39e-06 5.489e-05 2.2499999999999996e-06 6.219e-05 1.68e-06
16695 4.96 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 4.018e-05 1.62e-06 3.981e-05 1.5599999999999999e-06 4.375e-05 1.83e-06 4.582e-05 1.6900000000000001e-06 0.00013256000000000002 9.5e-07 0.00030868000000000003 1.1800000000000001e-06 0.0005626499999999999 3.98e-06 0.00040222 8.499999999999999e-07
16756 5.837 -99.0 -99.0 2.838e-05 1.648e-05 -99.0 -99.0 7.05e-06 0.00047499 1.096e-05 1.7e-05 5.2249999999999996e-05 1.5890000000000002e-05 -99.0 -99.0 -6.82e-06 2.041e-05 3.328e-05 3.96e-06 2.343e-05 3.67e-06 3.155e-05 5.39e-06 2.9860000000000002e-05 2.51e-06 5.939e-05 1.66e-06 0.00016747000000000002 1.85e-06 -99.0 -99.0 0.00035795 2.49e-06
16826 4.874 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.097e-05 4.38e-06 7.42e-06 3.6099999999999997e-06 1.424e-05 3.65e-06 4.717e-05 2.2300000000000002e-06 9.816e-05 2.5e-06 0.00011826000000000001 4.13e-06 0.00011663 3.06e-06
18274 2.645 2.943e-05 2.3600000000000003e-06 5.134e-05 2.61e-06 3.791e-05 5.52e-06 5.4170000000000005e-05 2.37e-06 5.928e-05 3.34e-06 6.812e-05 4.09e-06 6.842e-05 1.772e-05 0.00010151000000000001 5.05e-06 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 0.00012035999999999999 2.69e-06
18283 3.201 -4.08e-06 3.9e-06 1.47e-05 4.3e-06 7.64e-06 9.2e-06 1.862e-05 4.28e-06 2.147e-05 4.0299999999999995e-06 1.836e-05 5.49e-06 4.298e-05 2.1499999999999997e-05 3.703e-05 6.67e-06 2.564e-05 3.0799999999999997e-06 3.036e-05 2.18e-06 4.975e-05 2.52e-06 0.00022555 2.26e-06 0.00064731 2.16e-06 0.00068651 1.9e-06 0.0007879899999999999 3.44e-06 0.00083721 2.4199999999999997e-06
19114 6.118 -99.0 -99.0 -8.41e-06 3.7399999999999998e-06 -99.0 -99.0 -2.7100000000000003e-06 4.4600000000000005e-06 -99.0 -99.0 7.0200000000000006e-06 1.1390000000000001e-05 -99.0 -99.0 2.2950000000000002e-05 9.36e-06 -99.0 -99.0 3.264e-05 3.23e-06 2.9760000000000003e-05 3.7200000000000004e-06 3.113e-05 2.8500000000000002e-06 5e-05 2.21e-06 0.00011273 2.14e-06 9.855e-05 3.92e-06 0.00023797 3.0300000000000002e-06
19343 7.179 -99.0 -99.0 -7.1e-07 2.34e-06 -99.0 -99.0 -2.84e-06 2.7200000000000002e-06 -99.0 -99.0 2.0490000000000002e-05 7.75e-06 -99.0 -99.0 1.908e-05 6.39e-06 -99.0 -99.0 2.0320000000000002e-05 1.84e-06 1.836e-05 2.2399999999999997e-06 1.413e-05 1.88e-06 1.58e-05 1.3600000000000001e-06 1.641e-05 1.28e-06 5.363e-05 2.82e-06 2.91e-05 1.93e-06
19444 7.087 -99.0 -99.0 -1.3e-07 3.06e-06 -99.0 -99.0 -5.369999999999999e-06 5e-06 -99.0 -99.0 2.255e-05 8.8e-06 -99.0 -99.0 2.892e-05 7.440000000000001e-06 -99.0 -99.0 1.4609999999999999e-05 2.21e-06 1.551e-05 2.51e-06 1.881e-05 2.03e-06 1.8509999999999997e-05 1.4499999999999999e-06 4.4720000000000006e-05 1.41e-06 8.402e-05 2.75e-06 8.525000000000001e-05 2.0699999999999997e-06
19526 5.0188 -99.0 -99.0 5.4e-06 4.78e-06 -99.0 -99.0 1.555e-05 6.41e-06 2.731e-05 3.353e-05 1.887e-05 9.14e-06 -99.0 -99.0 2.2689999999999998e-05 8.32e-06 -99.0 -99.0 1.44e-05 2.35e-06 1.761e-05 2.97e-06 1.738e-05 2.39e-06 6.412e-05 2.2300000000000002e-06 6.585e-05 1.98e-06 0.00014299999999999998 3.49e-06 0.00011495 3.31e-06
19766 2.4983 1.4370000000000001e-05 1.651e-05 1.4619999999999999e-05 6.040000000000001e-06 -99.0 -99.0 7.870000000000001e-06 7.139999999999999e-06 -99.0 -99.0 2.033e-05 1.15e-05 4.275e-05 2.352e-05 4.348e-05 1.047e-05 1.795e-05 4.05e-06 2.358e-05 4.1900000000000005e-06 4.009e-05 3.3800000000000002e-06 8.83e-05 2.98e-06 0.00019447 2.5e-06 0.00028332 2.61e-06 0.0002968 4.09e-06 0.00031907 2.79e-06
19787 6.742 -6.43e-06 3.7499999999999997e-06 1.47e-06 2.62e-06 -99.0 -99.0 2.79e-06 3.49e-06 2.264e-05 1.323e-05 1.752e-05 1.2319999999999999e-05 -99.0 -99.0 5.1769999999999994e-05 1.515e-05 4.23e-06 2.45e-06 1.252e-05 1.91e-06 1.0399999999999999e-05 2.21e-06 1.1520000000000002e-05 1.4e-06 1.061e-05 9.300000000000001e-07 2.352e-05 9.5e-07 3.15e-05 2.2399999999999997e-06 3.151e-05 1.22e-06
19790 5.057 5.6100000000000005e-06 5.68e-06 9.299999999999999e-06 3.66e-06 -99.0 -99.0 2.506e-05 4.88e-06 3.0259999999999998e-05 1.594e-05 5.4850000000000005e-05 1.524e-05 -99.0 -99.0 9.037e-05 1.915e-05 3.924e-05 3.56e-06 4.577e-05 2.8e-06 5.202e-05 3.48e-06 6.178000000000001e-05 2.08e-06 0.00021906999999999997 1.83e-06 0.00038745 2.21e-06 0.00071214 6.2e-06 0.0006324999999999999 2.5400000000000002e-06
19793 6.351 2.94e-06 3.2599999999999997e-06 3.0000000000000004e-08 2.87e-06 -99.0 -99.0 -1.2e-06 1.72e-06 2.276e-05 1.599e-05 2.9180000000000002e-05 1.647e-05 -99.0 -99.0 1.136e-05 1.8509999999999997e-05 -99.0 -99.0 2.242e-05 3.89e-06 2.426e-05 3.15e-06 2.999e-05 3.04e-06 3.6179999999999996e-05 1.8600000000000002e-06 0.00012246 2.04e-06 0.00013922999999999998 3.77e-06 0.00030195 2.75e-06
19848 3.5453 2.189e-05 1.512e-05 1.2319999999999999e-05 8.380000000000001e-06 -99.0 -99.0 2.128e-05 1.023e-05 -99.0 -99.0 4.773e-05 1.179e-05 -99.0 -99.0 5.109e-05 1.022e-05 1.805e-05 3.7399999999999998e-06 3.676e-05 3.83e-06 4.584e-05 3.24e-06 0.0002821 3.11e-06 0.00100786 4.01e-06 0.00120475 3.77e-06 0.001497 5.57e-06 0.00171502 4.0200000000000005e-06
20547 5.2807 7.15e-06 1.0510000000000001e-05 7.05e-06 5.0800000000000005e-06 -99.0 -99.0 1.1299999999999999e-05 5.86e-06 -99.0 -99.0 1.697e-05 6.38e-06 1.83e-06 4.6330000000000005e-05 5.72e-06 6.4000000000000006e-06 3.9399999999999995e-06 7.45e-06 3.25e-06 7.17e-06 5.950000000000001e-06 6.040000000000001e-06 5.19e-06 5e-06 2.605e-05 3.79e-06 7.187e-05 3.78e-06 0.00013809 7.15e-06 0.00013621 5.0800000000000005e-06
20651 5.505 -1.31e-06 1.405e-05 -3.11e-06 4.7e-06 -99.0 -99.0 3.059e-05 5.590000000000001e-06 -99.0 -99.0 7.828e-05 1.626e-05 8.345e-05 2.3789999999999998e-05 4.6e-05 9.97e-06 3.27e-05 1.124e-05 4.576e-05 1.086e-05 6.271e-05 8.880000000000001e-06 5.085e-05 7.23e-06 0.00013623 5.47e-06 0.00033935 6.21e-06 0.00111805 1.8200000000000002e-05 0.00082204 7.52e-06
20829 5.968 9.76e-06 1.632e-05 -8.109999999999999e-06 7.4799999999999995e-06 -99.0 -99.0 5.562e-05 9.43e-06 -99.0 -99.0 7.790999999999999e-05 4.7200000000000005e-06 9.866e-05 2.663e-05 7.666e-05 6.8500000000000005e-06 0.00010093000000000001 6.62e-06 9.213e-05 6.56e-06 7.155e-05 5.41e-06 9.701e-05 4.58e-06 0.00014738000000000002 4.51e-06 0.00035758000000000003 4.270000000000001e-06 0.00031899 7.2199999999999995e-06 0.0007279200000000001 5.66e-06
20969 4.6909 4.800000000000001e-07 8.01e-06 2.702e-05 4.37e-06 -99.0 -99.0 5.2839999999999996e-05 4.4e-06 -99.0 -99.0 7.445000000000001e-05 1.234e-05 9.908000000000001e-05 2.541e-05 9.363000000000001e-05 1.154e-05 6.672999999999999e-05 1.1900000000000001e-05 7.45e-05 1.529e-05 9.554999999999999e-05 9.71e-06 0.00011087 8e-06 0.00038968000000000005 7.25e-06 0.00100687 9.24e-06 0.00070001 1.781e-05 0.00080394 9.090000000000001e-06
21716 4.95 -99.0 -99.0 -2e-08 4.09e-06 -99.0 -99.0 3.65e-06 4.37e-06 -99.0 -99.0 1.1230000000000001e-05 1.1129999999999998e-05 -99.0 -99.0 3.724e-05 9.43e-06 -99.0 -99.0 1.765e-05 2.78e-06 2.368e-05 3.31e-06 2.547e-05 2.82e-06 0.00012008 2.35e-06 0.00033886 2.34e-06 0.00057542 5.28e-06 0.00044917000000000004 3.18e-06
21722 6.684 -99.0 -99.0 -1.3600000000000001e-06 3.78e-06 -99.0 -99.0 -2.31e-06 4.12e-06 -99.0 -99.0 4.918e-05 1.127e-05 -99.0 -99.0 5.478e-05 1.066e-05 -99.0 -99.0 4.7e-05 2.55e-06 6.149000000000001e-05 3.78e-06 7.366000000000001e-05 2.18e-06 0.00013488 2.43e-06 0.00056197 2.18e-06 0.0006424800000000001 4.890000000000001e-06 0.00085965 3.06e-06
21729 8.353 -99.0 -99.0 -2.3e-07 3.42e-06 -99.0 -99.0 -4.7e-07 3.79e-06 -99.0 -99.0 1.907e-05 1.06e-05 -99.0 -99.0 3.369e-05 8.99e-06 -99.0 -99.0 1.1769999999999999e-05 2.66e-06 3.033e-05 3.3700000000000003e-06 3.116e-05 2.48e-06 3.957e-05 1.9699999999999998e-06 5.484e-05 1.72e-06 0.00011074 3.28e-06 0.00017286000000000002 2.17e-06
21733 7.468 -99.0 -99.0 -4.04e-06 4.2e-06 -99.0 -99.0 1.46e-06 4.94e-06 -99.0 -99.0 5.212e-05 1.1390000000000001e-05 -99.0 -99.0 3.565e-05 9.119999999999999e-06 -99.0 -99.0 3.945e-05 2.6700000000000003e-06 4.1099999999999996e-05 3.19e-06 3.9059999999999995e-05 2.8999999999999998e-06 3.062e-05 2.03e-06 3.1179999999999996e-05 1.8699999999999999e-06 8.487e-05 3.87e-06 5.136e-05 2.7299999999999997e-06
21738 7.769 -99.0 -99.0 -6.46e-06 3.3e-06 -99.0 -99.0 5.0099999999999995e-06 4.47e-06 -99.0 -99.0 2.234e-05 1.168e-05 -99.0 -99.0 1.1350000000000001e-05 9.62e-06 -99.0 -99.0 2.03e-06 2.34e-06 1.3690000000000001e-05 2.87e-06 1.099e-05 2.47e-06 1.486e-05 1.9699999999999998e-06 3.417e-05 1.78e-06 6.612999999999999e-05 3.54e-06 8.827000000000001e-05 2.74e-06
21925 4.223 -99.0 -99.0 1.26e-05 6.3e-06 -99.0 -99.0 2.9370000000000002e-05 6.8500000000000005e-06 -99.0 -99.0 4.193e-05 1.209e-05 -99.0 -99.0 5.161e-05 1.076e-05 -99.0 -99.0 4.3249999999999994e-05 2.43e-06 5.135e-05 4.440000000000001e-06 8.1e-05 3.58e-06 0.00033409 3.63e-06 0.0006155 2.81e-06 0.00053288 5.48e-06 0.00060817 3.64e-06
22015 5.128875000000001 -1.269e-05 1.361e-05 8.14e-06 7.3e-06 -99.0 -99.0 6.47e-06 7.7e-06 -99.0 -99.0 2.486e-05 1.327e-05 2.495e-05 1.1249999999999999e-05 2.7570000000000002e-05 1.217e-05 6.29e-06 5.81e-06 1.1010000000000001e-05 6.1e-06 1.0399999999999999e-05 5.060000000000001e-06 1.586e-05 4.1900000000000005e-06 2.7e-05 3.49e-06 3.168e-05 3.09e-06 7.143e-05 5.57e-06 8.186e-05 4.28e-06
22024 7.297000000000001 1.16e-06 9.56e-06 -5.24e-06 4.53e-06 -99.0 -99.0 -2.09e-06 4.839999999999999e-06 -99.0 -99.0 2.62e-05 3.48e-06 1.5640000000000003e-05 3.1530000000000005e-05 3.27e-05 5e-06 -2.3e-06 3.6e-06 2.828e-05 3.71e-06 2.5149999999999998e-05 3.0200000000000003e-06 2.325e-05 2.5300000000000003e-06 2.2630000000000002e-05 1.98e-06 2.296e-05 1.88e-06 6.21e-05 3.28e-06 4.397e-05 2.43e-06
22026 7.292 6.6899999999999995e-06 9.57e-06 3.4299999999999998e-06 4.6e-06 -99.0 -99.0 -2.5e-06 4.82e-06 -99.0 -99.0 1.6930000000000002e-05 3.49e-06 3.5520000000000006e-05 3.1480000000000004e-05 1.9640000000000002e-05 5.3400000000000005e-06 2.51e-06 5.53e-06 1.6459999999999998e-05 5.51e-06 2.149e-05 4.5500000000000005e-06 1.782e-05 3.83e-06 2.065e-05 3.32e-06 2.517e-05 2.99e-06 0.00010802 5.77e-06 6.683999999999999e-05 4.04e-06
22091 3.467 7.36e-06 1.5949999999999998e-05 6.0650000000000004e-05 6.9499999999999995e-06 -99.0 -99.0 5.855e-05 8.01e-06 -99.0 -99.0 6.730999999999999e-05 4.51e-06 9.631e-05 2.58e-05 8.122e-05 5.0800000000000005e-06 7.201000000000001e-05 7.66e-06 7.248e-05 7.43e-06 8.101e-05 6.21e-06 0.00012002 5.29e-06 0.00023455 4.6e-06 0.00029089 4.4e-06 0.00040612 7.5500000000000006e-06 0.00051175 5.29e-06
22164 8.561 -6.21e-06 9.849999999999999e-06 -2.09e-06 5.83e-06 -99.0 -99.0 2.93e-06 2.39e-06 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -1.4499999999999999e-06 3.54e-06 1.039e-05 3.95e-06 2.31e-05 3.1199999999999998e-06 2.228e-05 2.62e-06 2.3820000000000002e-05 2.08e-06 2.91e-05 1.88e-06 4.88e-05 3.31e-06 9.633e-05 2.8500000000000002e-06
22167 5.5279 -1.5929999999999998e-05 1.1390000000000001e-05 2.29e-06 5.57e-06 -99.0 -99.0 5.0899999999999995e-06 2.93e-06 -99.0 -99.0 -3.56e-06 1.276e-05 -4.17e-06 1.8849999999999997e-05 8.64e-06 1.138e-05 1.596e-05 9.4e-06 1.322e-05 8.9e-06 1.46e-05 7.49e-06 1.5129999999999999e-05 6.54e-06 1.661e-05 4.9199999999999995e-06 5.331e-05 5.060000000000001e-06 0.0001138 9.289999999999999e-06 9.504e-05 6.6899999999999995e-06
22208 7.4047 1.17e-06 1.436e-05 2.66e-06 8.24e-06 -99.0 -99.0 1.1520000000000002e-05 8.609999999999999e-06 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.042e-05 6.92e-06 2.748e-05 7.03e-06 1.666e-05 6.98e-06 2.281e-05 4.78e-06 2.8910000000000003e-05 3.95e-06 3.3910000000000006e-05 3.7e-06 0.00017727000000000002 6.96e-06 0.00010901 5.33e-06
22224 7.1229 2.74e-06 7.139999999999999e-06 -6.9e-07 2.87e-06 -99.0 -99.0 1e-08 2.17e-06 -99.0 -99.0 2.249e-05 1.076e-05 9.49e-06 1.521e-05 2.7369999999999997e-05 9.100000000000001e-06 2.82e-06 4.7e-06 1.237e-05 4.79e-06 1.11e-05 3.86e-06 1.059e-05 3.53e-06 1.515e-05 2.63e-06 4.2119999999999997e-05 2.49e-06 0.00011317 4.9100000000000004e-06 0.00010662 3.2599999999999997e-06
22244 7.1861 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 2.41e-06 9.75e-06 5.632e-05 9.87e-06 4.2630000000000004e-05 9.780000000000001e-06 4.6359999999999997e-05 8.22e-06 5.014e-05 5.7999999999999995e-06 3.887e-05 4.95e-06 0.00016936999999999999 8.67e-06 0.00010543 6.31e-06
22254 7.7828 3.8400000000000005e-06 6.71e-06 -4.1900000000000005e-06 4.45e-06 -99.0 -99.0 -6.3e-07 4.58e-06 -99.0 -99.0 1.317e-05 8.76e-06 -99.0 -99.0 2.067e-05 7.95e-06 3.27e-06 3.0200000000000003e-06 6.8500000000000005e-06 3.01e-06 8.91e-06 2.49e-06 6.4000000000000006e-06 2.1e-06 1.148e-05 1.52e-06 1.49e-05 1.37e-06 3.206e-05 2.39e-06 4.4359999999999995e-05 1.78e-06
